ctime,openid,helloid,song,level
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,趁早,1
2018-01-27,oVdz50_luavMXAM0E7zUEh2dzkA8,0,淘汰,1
2018-01-27,oVdz505zMpP1r2Co8rHSNnd42z_8,0,十年,1
2018-01-27,oVdz509vzgI6iv1gq58vBkR0WV_4,0,遇见,7
2018-01-27,oVdz508aCFRlx8CIyfvcVjrgXVMc,0,突然的自我,1
2018-01-27,oVdz507qE7Z1fXUAr3KyzjAAL48o,0,过客,1
2018-01-27,oVdz50345yjvucI--cmueqE0vA4I,0,画沙,2
2018-01-27,oVdz5003aY-nI6hgeXPDMB7_QVMM,0,两只蝴蝶,4
2018-01-27,oVdz503qd7eCui0Rfd8cSnmU-y6U,0,倒带,5
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,Melody,1
2018-01-27,0,18132743,爱在记忆中找你,1
2018-01-27,oVdz50xYamglWPQWG1QMR_af5g8c,0,夜车,7
2018-01-27,oVdz50_ZE2IemB1I4aVKeZgBhQJA,0,光辉岁月,2
2018-01-27,oVdz50_luavMXAM0E7zUEh2dzkA8,0,样,1
2018-01-27,oVdz502yNhHU2B1cvVicnUNPwQJA,0,我的好兄弟,2
2018-01-27,oVdz507YWW6cOddwi7dlWOYGgMlI,0,夜夜夜夜,6
2018-01-27,oVdz50_ZE2IemB1I4aVKeZgBhQJA,0,绅士,1
2018-01-27,oVdz507CUmcSUmB75GZrme9CBjDM,0,画心,7
2018-01-27,oVdz50_luavMXAM0E7zUEh2dzkA8,0,过火,1
2018-01-27,oVdz508aCFRlx8CIyfvcVjrgXVMc,0,演员,7
2018-01-27,oVdz505q1podX33jQrjGPrqKf9KY,0,爱的供养,3
2018-01-27,oVdz508aWRDjEvVGc7hQHZBDx2sk,0,成都,12
2018-01-27,oVdz509Eo_UtDUd2dw7mMEwuc-0A,0,痴,1
2018-01-27,oVdz505S3MTNXFp0z1FkKYCrf--4,0,再度重相逢,1
2018-01-27,oVdz507qE7Z1fXUAr3KyzjAAL48o,0,追光者,1
2018-01-27,oVdz50_6E2aBqu2Y34JmWF9gqNDU,0,画心,8
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,二十二,1
2018-01-27,oVdz508aWRDjEvVGc7hQHZBDx2sk,0,爱河,2
2018-01-27,oVdz505S3MTNXFp0z1FkKYCrf--4,0,渡情,1
2018-01-27,oVdz506DpJoqy8gAnFCYtxlC5pAU,0,月光,14
2018-01-27,oVdz502UJBZrpbO_C-TfMX-SHxrQ,0,阴天,9
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,给你们,1
2018-01-27,oVdz505zMpP1r2Co8rHSNnd42z_8,0,咆哮,1
2018-01-27,oVdz505k-p5aTouu8YZcZxg5yMvI,0,童话,12
2018-01-27,0,18132743,Trespassing,6
2018-01-27,oVdz507CUmcSUmB75GZrme9CBjDM,0,好心分手,5
2018-01-27,oVdz505q1podX33jQrjGPrqKf9KY,0,天使的翅膀,1
2018-01-27,oVdz509KA0Y7TJHjxWN_Uf1w-vf8,0,十二月的奇迹,1
2018-01-27,oVdz5003aY-nI6hgeXPDMB7_QVMM,0,圣诞结,4
2018-01-27,oVdz502UJBZrpbO_C-TfMX-SHxrQ,0,小跳蛙,2
2018-01-27,oVdz507YWW6cOddwi7dlWOYGgMlI,0,亲爱的那不是爱情,5
2018-01-27,oVdz50_ZE2IemB1I4aVKeZgBhQJA,0,刚刚好,2
2018-01-27,oVdz50_luavMXAM0E7zUEh2dzkA8,0,有点甜,1
2018-01-27,oVdz505zMpP1r2Co8rHSNnd42z_8,0,十二月的奇迹,2
2018-01-27,oVdz505q1podX33jQrjGPrqKf9KY,0,小酒窝,1
2018-01-27,oVdz500DrxRuBFSp3SHO1F7VKUs4,0,80000!,1
2018-01-27,oVdz507YWW6cOddwi7dlWOYGgMlI,0,Take A Bow,1
2018-01-27,oVdz5003aY-nI6hgeXPDMB7_QVMM,0,你到底有没有爱过我,1
2018-01-27,oVdz509Eo_UtDUd2dw7mMEwuc-0A,0,世上只有妈妈好,1
2018-01-27,oVdz500ezh_kVB5HtCb2pcMwVCMY,0,红日,5
2018-01-27,oVdz503qd7eCui0Rfd8cSnmU-y6U,0,追光使者,15
2018-01-27,oVdz50-W5cpdtq7XzRSlG3kfMFRE,0,逆战,1
2018-01-27,oVdz50_ZE2IemB1I4aVKeZgBhQJA,0,悟空,1
2018-01-27,oVdz50_6E2aBqu2Y34JmWF9gqNDU,0,亲爱的那不是爱情,8
2018-01-27,oVdz509RVH7pcE4HE8A6JYvgUf3k,0,莫斯科没有眼泪,2
2018-01-27,oVdz505k-p5aTouu8YZcZxg5yMvI,0,咱们结婚吧,11
2018-01-27,oVdz50zmRszZHlS_ya5xvRXlDFis,0,爱出发,11
2018-01-27,oVdz50_9dxQrVZbM2gMRAn2LIiJM,0,素颜,11
2018-01-27,oVdz509Eo_UtDUd2dw7mMEwuc-0A,0,拔萝卜,1
2018-01-27,oVdz502UJBZrpbO_C-TfMX-SHxrQ,0,黑猫警长-2004年央视春晚,1
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,相见恨晚,4
2018-01-27,oVdz50-W5cpdtq7XzRSlG3kfMFRE,0,追光者,1
2018-01-27,oVdz50_6E2aBqu2Y34JmWF9gqNDU,0,认错,1
2018-01-27,oVdz501iGGKJ-zNvTG_9vNJDrack,0,就是爱你,1
2018-01-27,oVdz506DpJoqy8gAnFCYtxlC5pAU,0,July,3
2018-01-27,oVdz505k-p5aTouu8YZcZxg5yMvI,0,今天你要嫁给我,3
2018-01-27,oVdz507CUmcSUmB75GZrme9CBjDM,0,偏爱,1
2018-01-27,oVdz509RVH7pcE4HE8A6JYvgUf3k,0,九张机,6
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,十二楼,1
2018-01-27,oVdz504ELOlb0YncARyVmMD9m1fE,0,偶尔,9
2018-01-27,oVdz502UJBZrpbO_C-TfMX-SHxrQ,0,好久不见,2
2018-01-27,oVdz509Eo_UtDUd2dw7mMEwuc-0A,0,小手拍拍,1
2018-01-27,oVdz507Qgw7J2dpiQp42IwflDH3g,0,冰雨,1
2018-01-27,oVdz502yNhHU2B1cvVicnUNPwQJA,0,天下,3
2018-01-27,oVdz501iGGKJ-zNvTG_9vNJDrack,0,十一年,1
2018-01-27,oVdz50_6E2aBqu2Y34JmWF9gqNDU,0,隐形的翅膀,8
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,我们的歌,3
2018-01-27,oVdz509KA0Y7TJHjxWN_Uf1w-vf8,0,Skin To Skin,1
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,盛夏的果实,6
2018-01-27,oVdz509RVH7pcE4HE8A6JYvgUf3k,0,和你一样,2
2018-01-27,oVdz50w9_43mSComiBIsqAlJb74Q,0,演员,6
2018-01-27,oVdz502yNhHU2B1cvVicnUNPwQJA,0,隐形的翅膀,6
2018-01-27,oVdz50y9sS3ieHfLKO3Ze5veNE9k,0,我们,1
2018-01-27,oVdz50yy9kglp2A-1l1zML5wcNy0,0,如果爱忘了,4
2018-01-27,oVdz506DpJoqy8gAnFCYtxlC5pAU,0,咆哮,10
2018-01-27,oVdz509Eo_UtDUd2dw7mMEwuc-0A,0,类似爱情,3
2018-01-27,oVdz50w9_43mSComiBIsqAlJb74Q,0,淘汰,1
2018-01-27,oVdz505nzjlxkDs3g-zJ50aS4nXk,0,可惜我是水瓶座,4
2018-01-27,oVdz507Sj0Qpc7QP1vCDnsiertLM,0,倒带,12
2018-01-27,oVdz502UJBZrpbO_C-TfMX-SHxrQ,0,有点甜,3
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,叹服,3
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,改变自己,11
2018-01-27,oVdz50-JKkmvZOlZ9qI4seFkE2iQ,0,会呼吸的痛,2
2018-01-27,oVdz5072c73wcE1K06g7sG-OtohM,0,小老鼠,2
2018-01-27,oVdz509Eo_UtDUd2dw7mMEwuc-0A,0,独角戏,1
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,盖世英雄,1
2018-01-27,oVdz501ictGGRCRsS8QvIVl8AiGY,0,彩虹,1
2018-01-27,oVdz507CUmcSUmB75GZrme9CBjDM,0,说好的幸福呢,3
2018-01-27,oVdz501iGGKJ-zNvTG_9vNJDrack,0,没那么简单,6
2018-01-27,oVdz505nzjlxkDs3g-zJ50aS4nXk,0,够钟,1
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,米兰的小铁匠,1
2018-01-27,oVdz502yNhHU2B1cvVicnUNPwQJA,0,至少还有你,4
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,突然好想你,2
2018-01-27,oVdz50w9_43mSComiBIsqAlJb74Q,0,九张机,12
2018-01-27,oVdz50ymSfvdl6Gl_2C_f9n-vXWI,0,你是我的眼,1
2018-01-27,oVdz509Eo_UtDUd2dw7mMEwuc-0A,0,小星星,1
2018-01-27,oVdz507Sj0Qpc7QP1vCDnsiertLM,0,独家记忆,4
2018-01-27,oVdz50_6E2aBqu2Y34JmWF9gqNDU,0,宁夏,1
2018-01-27,oVdz50xzRTJBNSPjy0VtxPhQui8E,0,樱花草,3
2018-01-27,oVdz500ezh_kVB5HtCb2pcMwVCMY,0,天后,3
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,烟花易冷,3
2018-01-27,oVdz501ictGGRCRsS8QvIVl8AiGY,0,大约在冬季,4
2018-01-27,oVdz50yy9kglp2A-1l1zML5wcNy0,0,最初的梦想,4
2018-01-27,oVdz507CUmcSUmB75GZrme9CBjDM,0,好心分手,3
2018-01-27,oVdz509Eo_UtDUd2dw7mMEwuc-0A,0,小老鼠上灯台,1
2018-01-27,oVdz501iGGKJ-zNvTG_9vNJDrack,0,喜欢你,6
2018-01-27,oVdz50ymSfvdl6Gl_2C_f9n-vXWI,0,曹操,1
2018-01-27,oVdz50yy9kglp2A-1l1zML5wcNy0,0,爱要怎么说出口,3
2018-01-27,oVdz509Eo_UtDUd2dw7mMEwuc-0A,0,小星星,1
2018-01-27,oVdz50_9dxQrVZbM2gMRAn2LIiJM,0,失落沙洲,1
2018-01-27,oVdz5072c73wcE1K06g7sG-OtohM,0,小白兔,1
2018-01-27,oVdz509Eo_UtDUd2dw7mMEwuc-0A,0,世上只有妈妈好,1
2018-01-27,oVdz507Qgw7J2dpiQp42IwflDH3g,0,套马杆,7
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,简单爱,13
2018-01-27,oVdz509vflQxwtbGoIyOsDOhNIWY,0,你是我的眼,6
2018-01-27,oVdz507CUmcSUmB75GZrme9CBjDM,0,我的歌声里,4
2018-01-27,oVdz501jVv51pJOAnRLLs60hiGQ0,0,过火,1
2018-01-27,oVdz500ezh_kVB5HtCb2pcMwVCMY,0,Monica-我是歌手第三季,2
2018-01-27,oVdz50yy9kglp2A-1l1zML5wcNy0,0,怎样,2
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,止战之殇,3
2018-01-27,oVdz50_6E2aBqu2Y34JmWF9gqNDU,0,醉赤壁,4
2018-01-27,oVdz507Qgw7J2dpiQp42IwflDH3g,0,康定情缘,1
2018-01-27,oVdz501ictGGRCRsS8QvIVl8AiGY,0,淘汰,1
2018-01-27,oVdz509vflQxwtbGoIyOsDOhNIWY,0,倒带,6
2018-01-27,oVdz50_6E2aBqu2Y34JmWF9gqNDU,0,吻得太逼真,1
2018-01-27,oVdz50yy9kglp2A-1l1zML5wcNy0,0,给你们,1
2018-01-27,oVdz503SyIIA3j0jOTYHVE-ODNrU,0,倒带,6
2018-01-27,oVdz50ymSfvdl6Gl_2C_f9n-vXWI,0,小苹果,1
2018-01-27,oVdz503KxI9_JIZHDwcTVheG0UNU,0,今天你要嫁给我,7
2018-01-27,oVdz50-JKkmvZOlZ9qI4seFkE2iQ,0,狠心爱我,1
2018-01-27,oVdz50xzRTJBNSPjy0VtxPhQui8E,0,单身情歌,2
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,勿忘心安,4
2018-01-27,oVdz500ezh_kVB5HtCb2pcMwVCMY,0,燕尾蝶,8
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,以父之名,2
2018-01-27,oVdz50ymSfvdl6Gl_2C_f9n-vXWI,0,当我孤独的时候还可以抱着你,1
2018-01-27,oVdz50yy9kglp2A-1l1zML5wcNy0,0,心愿便利贴,5
2018-01-27,oVdz50_6E2aBqu2Y34JmWF9gqNDU,0,突然好想你,4
2018-01-27,oVdz501ictGGRCRsS8QvIVl8AiGY,0,海芋恋,3
2018-01-27,oVdz508lSSGMPhagvdYPhSPVmCxE,0,泡沫,1
2018-01-27,oVdz5072c73wcE1K06g7sG-OtohM,0,类似爱情,5
2018-01-27,oVdz501jVv51pJOAnRLLs60hiGQ0,0,你是我的眼,1
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,淘汰,1
2018-01-27,oVdz509vflQxwtbGoIyOsDOhNIWY,0,盛夏的果实,1
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,后来,2
2018-01-27,oVdz50xzRTJBNSPjy0VtxPhQui8E,0,天之大,4
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,Honey,2
2018-01-27,oVdz508lSSGMPhagvdYPhSPVmCxE,0,龙卷风,2
2018-01-27,oVdz500ezh_kVB5HtCb2pcMwVCMY,0,我们都被忘了,5
2018-01-27,oVdz500Z8nS4dsOkusNlo3vWUrqs,0,晴天,3
2018-01-27,oVdz503SyIIA3j0jOTYHVE-ODNrU,0,爱我的人和我爱的人,15
2018-01-27,oVdz508FXlU4qnQ2pyQ-CxdGfd8I,0,流着泪说分手,2
2018-01-27,oVdz500Z8nS4dsOkusNlo3vWUrqs,0,晴天,1
2018-01-27,oVdz50_6E2aBqu2Y34JmWF9gqNDU,0,说好的幸福呢,3
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,爱你,1
2018-01-27,oVdz501iGGKJ-zNvTG_9vNJDrack,0,K歌之王,6
2018-01-27,oVdz502yNhHU2B1cvVicnUNPwQJA,0,绅士,7
2018-01-27,oVdz501x8OopRu_Kvdy4V2leIbw8,0,爱,1
2018-01-27,oVdz503KxI9_JIZHDwcTVheG0UNU,0,逆光,3
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,左边,1
2018-01-27,oVdz500ezh_kVB5HtCb2pcMwVCMY,0,战,3
2018-01-27,oVdz50-JKkmvZOlZ9qI4seFkE2iQ,0,千千阙歌,5
2018-01-27,oVdz5072c73wcE1K06g7sG-OtohM,0,没那么简单,6
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,清明雨上,4
2018-01-27,oVdz503TR5tXxNG-bMerhrW7Jt60,0,馋,1
2018-01-27,oVdz503o_i_sJGlYYEoZA6aE_t_U,0,搁浅,3
2018-01-27,oVdz508FXlU4qnQ2pyQ-CxdGfd8I,0,流着泪说分手,2
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,雨爱,1
2018-01-27,oVdz501ictGGRCRsS8QvIVl8AiGY,0,孤独患者,2
2018-01-27,oVdz503SyIIA3j0jOTYHVE-ODNrU,0,简单爱,9
2018-01-27,oVdz50_6E2aBqu2Y34JmWF9gqNDU,0,兄弟抱一下,2
2018-01-27,0,18177044,萍聚,1
2018-01-27,oVdz502yNhHU2B1cvVicnUNPwQJA,0,传奇-2010年央视春晚,1
2018-01-27,oVdz50_6E2aBqu2Y34JmWF9gqNDU,0,我们能不能不分手,1
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,带我走,1
2018-01-27,oVdz501yax62VKXv4AYtBvanmIB4,0,记得,4
2018-01-27,oVdz502P8xje3nOaV7xU4NhaMw00,0,被训服的象,3
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,我的麦克风,1
2018-01-27,oVdz501x8OopRu_Kvdy4V2leIbw8,0,烟花易冷,8
2018-01-27,oVdz503TR5tXxNG-bMerhrW7Jt60,0,爱,1
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,相见恨晚,9
2018-01-27,oVdz50w-4z3qJm9KM1SIO8jMgOYU,0,曹操,1
2018-01-27,oVdz5072c73wcE1K06g7sG-OtohM,0,倒带,6
2018-01-27,oVdz502yNhHU2B1cvVicnUNPwQJA,0,追梦赤子心,2
2018-01-27,oVdz504xch_Xub2WSOyQNfCmg4DQ,0,Mi,1
2018-01-27,oVdz502P8xje3nOaV7xU4NhaMw00,0,花好月圆夜,2
2018-01-27,oVdz50yMWnqp6UGfX-NlfZwrHg6Q,0,我会很爱你,4
2018-01-27,oVdz503KxI9_JIZHDwcTVheG0UNU,0,虐心,12
2018-01-27,oVdz500ezh_kVB5HtCb2pcMwVCMY,0,模特-我是歌手第三季,3
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,傻瓜与野丫头,3
2018-01-27,oVdz503o_i_sJGlYYEoZA6aE_t_U,0,晴天,4
2018-01-27,oVdz503SyIIA3j0jOTYHVE-ODNrU,0,康美之恋,11
2018-01-27,0,14413562,画心,1
2018-01-27,oVdz50_6E2aBqu2Y34JmWF9gqNDU,0,后来,3
2018-01-27,0,18177044,选择,1
2018-01-27,oVdz500Z8nS4dsOkusNlo3vWUrqs,0,女孩,1
2018-01-27,oVdz50yolFhU4SDE15K8-Pdw_DME,0,雨蝶,1
2018-01-27,oVdz509RVH7pcE4HE8A6JYvgUf3k,0,若当来世,4
2018-01-27,oVdz50wlGUbekbtQdgpoqGTzm968,0,离人,3
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,我的天空,4
2018-01-27,oVdz505W1fE2uees1D6W0RdtDNA8,0,丫头,3
2018-01-27,oVdz501yax62VKXv4AYtBvanmIB4,0,彩虹,3
2018-01-27,0,16373229,过火,2
2018-01-27,oVdz501ictGGRCRsS8QvIVl8AiGY,0,小孩,7
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,天使的翅膀,3
2018-01-27,oVdz508RlOUzWlvFDB5vsS8Vc7tI,0,小燕子,1
2018-01-27,oVdz508RlOUzWlvFDB5vsS8Vc7tI,0,小燕子,1
2018-01-27,oVdz508oHQsp6YfXS1gCDxLGousA,0,好心分手,1
2018-01-27,oVdz50w-4z3qJm9KM1SIO8jMgOYU,0,小情歌,3
2018-01-27,oVdz503SyIIA3j0jOTYHVE-ODNrU,0,千千阙歌,4
2018-01-27,oVdz5023cok1PL9qb8MBT-68cw34,0,追光者,3
2018-01-27,oVdz505RehFEv9vm6ER2SIYlyisI,0,命中注定,3
2018-01-27,oVdz502A8z0_H73hLA1Hi0LmDuMw,0,珍惜,2
2018-01-27,oVdz508oHQsp6YfXS1gCDxLGousA,0,吻得太逼真,1
2018-01-27,0,18177044,别哭我最爱的人,1
2018-01-27,oVdz50w-4z3qJm9KM1SIO8jMgOYU,0,稻香,1
2018-01-27,oVdz503SyIIA3j0jOTYHVE-ODNrU,0,情非得已,1
2018-01-27,0,14413562,梦里花,2
2018-01-27,oVdz503o_i_sJGlYYEoZA6aE_t_U,0,不能说的秘密,7
2018-01-27,oVdz501ictGGRCRsS8QvIVl8AiGY,0,够钟,1
2018-01-27,oVdz503KxI9_JIZHDwcTVheG0UNU,0,童话,2
2018-01-27,oVdz501gq_liVvLdAfrd8-BA3fXc,0,风再起时,2
2018-01-27,oVdz50-JKkmvZOlZ9qI4seFkE2iQ,0,开门见山-我是歌手第三季,2
2018-01-27,oVdz503SyIIA3j0jOTYHVE-ODNrU,0,如果爱能早些说出来,1
2018-01-27,oVdz501bUdnxzyNXrKdI8fDMdLKk,0,一个人,10
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,红豆,7
2018-01-27,0,16373229,倒带,13
2018-01-27,0,17151685,感恩的心,3
2018-01-27,oVdz501ictGGRCRsS8QvIVl8AiGY,0,陈某,1
2018-01-27,oVdz508RlOUzWlvFDB5vsS8Vc7tI,0,追光者,2
2018-01-27,oVdz50wlGUbekbtQdgpoqGTzm968,0,采茶纪,9
2018-01-27,oVdz500Z8nS4dsOkusNlo3vWUrqs,0,最长的电影,8
2018-01-27,oVdz50wlGUbekbtQdgpoqGTzm968,0,采茶纪,9
2018-01-27,oVdz509M6a9ADon0XAN7zFVf-2TU,0,想太多,1
2018-01-27,oVdz503KxI9_JIZHDwcTVheG0UNU,0,喜欢你,1
2018-01-27,oVdz509AG2qN17pQtn6h1UVP3nPs,0,分手快乐,5
2018-01-27,oVdz501yax62VKXv4AYtBvanmIB4,0,彩虹,2
2018-01-27,oVdz50-JKkmvZOlZ9qI4seFkE2iQ,0,野子-中国好声音第四季,2
2018-01-27,oVdz503KxI9_JIZHDwcTVheG0UNU,0,算你狠,1
2018-01-27,oVdz5023cok1PL9qb8MBT-68cw34,0,带你去旅行,7
2018-01-27,0,16373229,舍不得,5
2018-01-27,oVdz501gq_liVvLdAfrd8-BA3fXc,0,风继续吹,5
2018-01-27,oVdz509O90nYM0mu-D-tzycK-EKE,0,有点甜,10
2018-01-27,oVdz508oHQsp6YfXS1gCDxLGousA,0,酷爱,1
2018-01-27,oVdz505eIjGR315OzJZnJtR_9KHk,0,盛夏的果实,8
2018-01-27,oVdz509AG2qN17pQtn6h1UVP3nPs,0,当,1
2018-01-27,oVdz50yZap2yt2bm4g-nHQ2unvRw,0,突然的自我,1
2018-01-27,0,18177044,甘心情愿,1
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,情非得已,1
2018-01-27,oVdz502A8z0_H73hLA1Hi0LmDuMw,0,以后的以后,4
2018-01-27,oVdz50yggNeneMqTIAW6HeWSvRAQ,0,传灯,1
2018-01-27,oVdz501bUdnxzyNXrKdI8fDMdLKk,0,当我唱起这首歌,3
2018-01-27,0,16373229,算你狠,8
2018-01-27,oVdz5023cok1PL9qb8MBT-68cw34,0,虹之间,6
2018-01-27,oVdz508FXlU4qnQ2pyQ-CxdGfd8I,0,是否爱过我,3
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,趁早,1
2018-01-27,oVdz509M6a9ADon0XAN7zFVf-2TU,0,宁夏,3
2018-01-27,oVdz503o_i_sJGlYYEoZA6aE_t_U,0,安静了,7
2018-01-27,0,17151685,LET IT GO,1
2018-01-27,oVdz50yggNeneMqTIAW6HeWSvRAQ,0,丑八怪,2
2018-01-27,oVdz501yax62VKXv4AYtBvanmIB4,0,记得,3
2018-01-27,oVdz509O90nYM0mu-D-tzycK-EKE,0,四年半,6
2018-01-27,oVdz509RVH7pcE4HE8A6JYvgUf3k,0,莫斯科没有眼泪,3
2018-01-27,0,16523533,说谎,1
2018-01-27,oVdz50yZap2yt2bm4g-nHQ2unvRw,0,倒带,11
2018-01-27,oVdz500Z8nS4dsOkusNlo3vWUrqs,0,明明就,3
2018-01-27,oVdz509M6a9ADon0XAN7zFVf-2TU,0,爱我别走,1
2018-01-27,oVdz500qr3NpeSC4186jOJWZn6Rk,0,九九八十一,4
2018-01-27,oVdz509AG2qN17pQtn6h1UVP3nPs,0,至少还有你,8
2018-01-27,0,18177044,别让我一个人醉,1
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,我不配,8
2018-01-27,0,16373229,十年,3
2018-01-27,oVdz5093dAbLGAfJNivMk_-3x5Iw,0,王妃,2
2018-01-27,oVdz50wlGUbekbtQdgpoqGTzm968,0,长安忆,7
2018-01-27,oVdz508oHQsp6YfXS1gCDxLGousA,0,无间道,1
2018-01-27,oVdz500Z8nS4dsOkusNlo3vWUrqs,0,红色高跟鞋,2
2018-01-27,oVdz502P8xje3nOaV7xU4NhaMw00,0,遇见你的时候所有星星都落到我头上,1
2018-01-27,0,16373229,知心爱人,1
2018-01-27,oVdz506beshkOmn5Afsyse_5lJyc,0,没那么简单,1
2018-01-27,oVdz500Z8nS4dsOkusNlo3vWUrqs,0,董小姐,2
2018-01-27,oVdz502A8z0_H73hLA1Hi0LmDuMw,0,他一定很爱你,1
2018-01-27,oVdz503o_i_sJGlYYEoZA6aE_t_U,0,爱上你,3
2018-01-27,oVdz50yZap2yt2bm4g-nHQ2unvRw,0,想太多,4
2018-01-27,0,18177044,红尘情歌,1
2018-01-27,oVdz501yax62VKXv4AYtBvanmIB4,0,剪爱,6
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,一人饮酒醉,3
2018-01-27,oVdz50xsMM0sf0HzZMiLWqxmEtHo,0,盛夏的果实,4
2018-01-27,oVdz50yggNeneMqTIAW6HeWSvRAQ,0,成都,4
2018-01-27,oVdz5093dAbLGAfJNivMk_-3x5Iw,0,人来人往,2
2018-01-27,oVdz50yZap2yt2bm4g-nHQ2unvRw,0,下一个天亮,1
2018-01-27,oVdz507-YXBE3XSg-xeYDtxdyPdU,0,我可以抱你吗,2
2018-01-27,oVdz509AG2qN17pQtn6h1UVP3nPs,0,最初的梦想,5
2018-01-27,0,16373229,边做边爱,2
2018-01-27,oVdz505eIjGR315OzJZnJtR_9KHk,0,冬天的秘密,1
2018-01-27,oVdz50xGTER_vB_m_cZ1ZOSU1Q0Q,0,我可以抱你吗,4
2018-01-27,oVdz50xsMM0sf0HzZMiLWqxmEtHo,0,悟空,1
2018-01-27,oVdz50-JKkmvZOlZ9qI4seFkE2iQ,0,深海,4
2018-01-27,0,14413562,亲爱的那不是爱情,2
2018-01-27,oVdz50yZap2yt2bm4g-nHQ2unvRw,0,祝我生日快乐,1
2018-01-27,oVdz506beshkOmn5Afsyse_5lJyc,0,类似爱情,6
2018-01-27,oVdz509O90nYM0mu-D-tzycK-EKE,0,只对你有感觉,3
2018-01-27,oVdz507-YXBE3XSg-xeYDtxdyPdU,0,爱与痛的边缘,2
2018-01-27,0,18177044,彻彻底底忘记你是谁,1
2018-01-27,oVdz502P8xje3nOaV7xU4NhaMw00,0,千百度,1
2018-01-27,oVdz506beshkOmn5Afsyse_5lJyc,0,不得不爱,3
2018-01-27,oVdz501gq_liVvLdAfrd8-BA3fXc,0,约定,1
2018-01-27,oVdz507-YXBE3XSg-xeYDtxdyPdU,0,容易受伤的女人,1
2018-01-27,oVdz504etG_JBd8Xr7iyv4Nb4kJE,0,生日快乐,1
2018-01-27,oVdz5093dAbLGAfJNivMk_-3x5Iw,0,小跳蛙,1
2018-01-27,oVdz5027k8z5dpirVjLhUpwEzf-Y,0,舍不得,1
2018-01-27,0,16373229,给我一首歌的时间,10
2018-01-27,oVdz501bUdnxzyNXrKdI8fDMdLKk,0,十年,1
2018-01-27,oVdz507RDv3DwyCfkxykVUgp91C0,0,类似爱情,4
2018-01-27,oVdz50xGTER_vB_m_cZ1ZOSU1Q0Q,0,红豆,7
2018-01-27,oVdz509AG2qN17pQtn6h1UVP3nPs,0,宁夏,1
2018-01-27,oVdz502P8xje3nOaV7xU4NhaMw00,0,城府,1
2018-01-27,oVdz509AG2qN17pQtn6h1UVP3nPs,0,宁夏,1
2018-01-27,oVdz50yZap2yt2bm4g-nHQ2unvRw,0,其实我介意,4
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,离歌,3
2018-01-27,oVdz50xsMM0sf0HzZMiLWqxmEtHo,0,等一分钟,1
2018-01-27,oVdz506beshkOmn5Afsyse_5lJyc,0,相见恨晚,6
2018-01-27,0,14413562,下一个天亮,3
2018-01-27,oVdz503EykiFRimvSv5DmBllkQvs,0,城府,1
2018-01-27,oVdz507-YXBE3XSg-xeYDtxdyPdU,0,容易受伤的女人,8
2018-01-27,oVdz5027k8z5dpirVjLhUpwEzf-Y,0,给我一首歌的时间,3
2018-01-27,oVdz50y48eO-Mz8DJaEDAaOi-nwo,0,等一分钟,5
